"age","workclass","education_level","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
30,"Private","11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",2580,0,40,"United-States","<=50K"
35,"Private","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"Canada","<=50K"
66,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
50,"Private","11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private","11th",7,"Separated","Machine-op-inspct","Other-relative","White","Male",0,0,30,"United-States","<=50K"
20,"Private","Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
42,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K"
58,"Private","HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,36,"United-States","<=50K"
24,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,15,"United-States","<=50K"
35,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K"
46,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K"
35,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,65,"United-States","<=50K"
37,"Private","HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
24,"Private","Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,20,"United-States","<=50K"
53,"Private","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1564,54,"United-States",">50K"
47,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
39,"State-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Local-gov","Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",9562,0,32,"United-States",">50K"
30,"Private","Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
36,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
35,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
57,"Self-emp-not-inc","Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States","<=50K"
25,"Private","Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
48,"Private","Bachelors",13,"Divorced","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
54,"Local-gov","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
45,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,45,"United-States",">50K"
37,"Private","11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
56,"Private","9th",5,"Married-civ-spouse","Other-service","Wife","White","Female",4508,0,28,"United-States","<=50K"
41,"Self-emp-not-inc","Some-college",10,"Divorced","Other-service","Unmarried","White","Male",0,0,45,"United-States","<=50K"
34,"Private","Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"United-States",">50K"
28,"Self-emp-inc","HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
27,"Self-emp-not-inc","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"Mexico","<=50K"
22,"Private","Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,75,"United-States","<=50K"
36,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States",">50K"
26,"Private","Masters",14,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,20,"Canada","<=50K"
54,"Private","5th-6th",3,"Married-spouse-absent","Other-service","Unmarried","Black","Female",0,0,30,"Haiti","<=50K"
27,"Private","HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,50,"United-States",">50K"
64,"Private","11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Taiwan","<=50K"
40,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
44,"Private","Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",3411,0,40,"United-States","<=50K"
50,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
34,"Private","Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
36,"Private","10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,80,"United-States","<=50K"
32,"Private","Assoc-voc",11,"Divorced","Sales","Unmarried","White","Female",0,1380,40,"United-States","<=50K"
17,"Private","11th",7,"Never-married","Transport-moving","Own-child","White","Female",0,0,16,"United-States","<=50K"
36,"Private","Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,45,"United-States",">50K"
27,"Local-gov","Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
38,"Private","7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3942,0,84,"Portugal","<=50K"
25,"Private","Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States","<=50K"
50,"Private","Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K"
18,"Self-emp-not-inc","10th",6,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"England","<=50K"
36,"Private","Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,54,"United-States","<=50K"
60,"State-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"England",">50K"
43,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,50,"United-States",">50K"
41,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
47,"Private","Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
45,"Private","Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Female",14344,0,48,"United-States",">50K"
28,"Private","Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
65,"Self-emp-not-inc","Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",1086,0,60,"United-States","<=50K"
43,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
45,"State-gov","Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Local-gov","Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1579,40,"United-States","<=50K"
51,"Private","HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
59,"Local-gov","HS-grad",9,"Widowed","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
42,"Private","Preschool",1,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
54,"State-gov","Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",4064,0,38,"United-States","<=50K"
42,"Private","HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private","Bachelors",13,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
39,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Own-child","Black","Female",0,0,50,"United-States",">50K"
75,"Self-emp-not-inc","Masters",14,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
27,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,42,"United-States","<=50K"
47,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
45,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K"
42,"Private","Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
33,"Private","HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",2635,0,16,"United-States","<=50K"
45,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
40,"Federal-gov","Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
72,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,20,"United-States","<=50K"
20,"Private","Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K"
19,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,2001,40,"United-States","<=50K"
18,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,26,"United-States","<=50K"
35,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
36,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
24,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
66,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",5556,0,40,"United-States",">50K"
40,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Local-gov","Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
59,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,48,"United-States",">50K"
35,"Self-emp-not-inc","11th",7,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,84,"United-States","<=50K"
44,"Private","Bachelors",13,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,32,"United-States","<=50K"
59,"Local-gov","10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Local-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,61,"United-States",">50K"
61,"Private","7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Italy","<=50K"
31,"Private","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,45,"United-States","<=50K"
21,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
44,"Private","Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
45,"Private","Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,42,"United-States",">50K"
27,"Private","HS-grad",9,"Never-married","Sales","Own-child","Black","Male",0,0,60,"United-States","<=50K"
58,"Local-gov","1st-4th",2,"Widowed","Handlers-cleaners","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
32,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,65,"United-States","<=50K"
31,"Private","HS-grad",9,"Never-married","Sales","Unmarried","Black","Female",0,0,25,"United-States","<=50K"
45,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
51,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
35,"Private","Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
81,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,20,"United-States","<=50K"
48,"Self-emp-not-inc","Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private","Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
22,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
63,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private","5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Federal-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,"United-States","<=50K"
22,"Private","Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,"United-States","<=50K"
26,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
46,"Private","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K"
19,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"El-Salvador","<=50K"
46,"Local-gov","Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
24,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
49,"State-gov","Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,44,"United-States","<=50K"
29,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
44,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
58,"Self-emp-not-inc","Bachelors",13,"Never-married","Farming-fishing","Own-child","White","Male",0,0,72,"United-States","<=50K"
34,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K"
17,"Private","10th",6,"Never-married","Sales","Own-child","White","Female",0,0,5,"United-States","<=50K"
36,"Private","Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",">50K"
30,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
51,"Self-emp-inc","Some-college",10,"Separated","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
47,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",4064,0,60,"United-States","<=50K"
63,"Federal-gov","HS-grad",9,"Widowed","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
53,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,47,"United-States",">50K"
31,"Private","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"United-States","<=50K"
47,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
39,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
69,"Private","Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,20,"United-States","<=50K"
34,"Private","HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
40,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
47,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"Portugal",">50K"
25,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,30,"United-States","<=50K"
32,"Private","HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States","<=50K"
18,"Private","11th",7,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
36,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
31,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"Trinadad&Tobago","<=50K"
27,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
53,"Private","Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
33,"Private","Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
47,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",15024,0,40,"United-States",">50K"
25,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
18,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,16,"United-States","<=50K"
25,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
39,"Local-gov","Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",">50K"
45,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
60,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
42,"Private","Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,32,"United-States","<=50K"
39,"Federal-gov","Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
35,"Private","9th",5,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
53,"Private","11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"United-States","<=50K"
27,"Local-gov","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States",">50K"
42,"State-gov","Some-college",10,"Separated","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
32,"Private","HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Male",3887,0,40,"United-States","<=50K"
40,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
22,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
23,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,2377,40,"United-States","<=50K"
37,"Private","Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1485,50,"United-States","<=50K"
64,"Self-emp-inc","Some-college",10,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,70,"United-States","<=50K"
41,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","<=50K"
27,"Private","HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,37,"United-States","<=50K"
18,"Private","11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
25,"Self-emp-inc","HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
49,"State-gov","Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K"
43,"Private","Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States",">50K"
28,"State-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-not-inc","Bachelors",13,"Married-AF-spouse","Prof-specialty","Husband","White","Male",7298,0,50,"United-States",">50K"
45,"Private","HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,28,"United-States","<=50K"
37,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
25,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
61,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States",">50K"
52,"Private","Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
83,"Local-gov","Some-college",10,"Widowed","Prof-specialty","Not-in-family","White","Male",0,0,12,"United-States","<=50K"
28,"Private","HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Male",0,1974,40,"United-States","<=50K"
58,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
26,"Private","10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
50,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K"
28,"State-gov","HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
51,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
58,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
34,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
19,"Private","HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",2907,0,30,"United-States","<=50K"
41,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"State-gov","Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,"United-States","<=50K"
63,"Private","HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,72,"United-States","<=50K"
24,"Private","11th",7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,30,"United-States","<=50K"
62,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
22,"Private","HS-grad",9,"Never-married","Other-service","Unmarried","White","Male",0,0,40,"United-States","<=50K"
41,"Federal-gov","Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K"
28,"Private","Some-college",10,"Divorced","Tech-support","Not-in-family","White","Male",0,0,24,"United-States","<=50K"
26,"State-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Own-child","Black","Male",0,0,40,"United-States","<=50K"
30,"Private","7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",2829,0,40,"United-States","<=50K"
48,"Private","HS-grad",9,"Never-married","Tech-support","Unmarried","Black","Female",0,0,33,"Jamaica","<=50K"
53,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,45,"United-States",">50K"
52,"Private","12th",8,"Separated","Machine-op-inspct","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
42,"Local-gov","Bachelors",13,"Divorced","Prof-specialty","Other-relative","White","Female",0,0,55,"United-States","<=50K"
19,"Self-emp-inc","HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"State-gov","Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Self-emp-inc","Bachelors",13,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
20,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
28,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
43,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States","<=50K"
34,"Private","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,2258,50,"United-States","<=50K"
30,"Private","Assoc-voc",11,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
19,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,38,"United-States","<=50K"
49,"Private","Some-college",10,"Divorced","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private","Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private","7th-8th",4,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private","Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Puerto-Rico","<=50K"
18,"Private","12th",8,"Never-married","Sales","Own-child","Black","Female",0,0,20,"United-States","<=50K"
37,"Local-gov","HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,54,"United-States",">50K"
18,"Private","11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
38,"Federal-gov","Prof-school",15,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",99999,0,57,"Canada",">50K"
45,"Private","Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
38,"Private","11th",7,"Married-spouse-absent","Transport-moving","Own-child","White","Male",0,0,36,"Mexico","<=50K"
44,"Private","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
58,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Private","Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
72,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States","<=50K"
